wall_time_iso,step,left_ft_joint,right_ft_joint
2026-02-26T14:50:19.096,322,"[-0.2731647193431854, -1.2815004587173462, -45.62321853637695, -0.1399979591369629, 0.053339291363954544, -0.0026737593580037355]","[-0.1888055056333542, -0.11933764815330505, 40.5463981628418, 0.030387630686163902, -0.10426616668701172, 0.015268553979694843]"
2026-02-26T14:50:19.131,323,"[-0.2819216549396515, -1.266808271408081, -45.630393981933594, -0.1400270313024521, 0.053343966603279114, -0.0028746863827109337]","[-0.1635081022977829, -0.13425031304359436, 40.542930603027344, 0.030432751402258873, -0.10424531251192093, 0.01516046654433012]"
2026-02-26T14:50:19.166,324,"[-0.29098108410835266, -1.253569483757019, -45.63483810424805, -0.14004942774772644, 0.053349949419498444, -0.0031351365614682436]","[-0.13144128024578094, -0.14234182238578796, 40.54082107543945, 0.030463354662060738, -0.10423033684492111, 0.015032578259706497]"
2026-02-26T14:50:19.201,325,"[-0.2997640073299408, -1.2417658567428589, -45.637611389160156, -0.14006882905960083, 0.053355153650045395, -0.00340626435354352]","[-0.10284443199634552, -0.1488623470067978, 40.53949737548828, 0.030494650825858116, -0.10421804338693619, 0.014897140674293041]"
2026-02-26T14:50:19.236,326,"[-0.30810225009918213, -1.2320486307144165, -45.638427734375, -0.14008104801177979, 0.0533568300306797, -0.0036407385487109423]","[-0.07986370474100113, -0.15656901895999908, 40.54030227661133, 0.0305081345140934, -0.10422101616859436, 0.014668422751128674]"
2026-02-26T14:50:19.270,327,"[-0.3166380822658539, -1.2238751649856567, -45.63737487792969, -0.1400921791791916, 0.053365156054496765, -0.003834111150354147]","[-0.04789036884903908, -0.1530303955078125, 40.54206848144531, 0.030520999804139137, -0.10421697795391083, 0.014391109347343445]"
2026-02-26T14:50:19.305,328,"[-0.3244902789592743, -1.2171915769577026, -45.635704040527344, -0.1400970220565796, 0.05337415263056755, -0.003928815480321646]","[-0.021668097004294395, -0.15052904188632965, 40.54368209838867, 0.03053848072886467, -0.10421283543109894, 0.014063107781112194]"
2026-02-26T14:50:19.340,329,"[-0.3317089080810547, -1.2121977806091309, -45.63327407836914, -0.14009785652160645, 0.05338246747851372, -0.003942422103136778]","[-0.0032065745908766985, -0.15105341374874115, 40.54629898071289, 0.030547533184289932, -0.1042112335562706, 0.013712025247514248]"
2026-02-26T14:50:19.375,330,"[-0.3384798765182495, -1.2087699174880981, -45.629268646240234, -0.14008571207523346, 0.05339887738227844, -0.003904984099790454]","[0.015283041633665562, -0.14854499697685242, 40.550262451171875, 0.030545629560947418, -0.10421621054410934, 0.013391992077231407]"
2026-02-26T14:50:19.411,331,"[-0.3443480432033539, -1.2065883874893188, -45.62485122680664, -0.14006547629833221, 0.053418535739183426, -0.003824130864813924]","[0.03235659375786781, -0.1446453034877777, 40.554481506347656, 0.030539870262145996, -0.10422269254922867, 0.013138329610228539]"
2026-02-26T14:50:19.446,332,"[-0.35381340980529785, -1.1990642547607422, -45.621551513671875, -0.14004549384117126, 0.05344988405704498, -0.0025995983742177486]","[0.04094451665878296, -0.1488606333732605, 40.55903625488281, 0.030554139986634254, -0.10421065241098404, 0.012327613309025764]"
2026-02-26T14:50:19.480,333,"[-0.3546813428401947, -1.203818678855896, -45.61658477783203, -0.14000579714775085, 0.0534786731004715, -0.0027790507301688194]","[0.04814809188246727, -0.1478545367717743, 40.56281280517578, 0.030559051781892776, -0.10421136766672134, 0.011970116756856441]"
2026-02-26T14:50:19.516,334,"[-0.3577874004840851, -1.204384207725525, -45.61198043823242, -0.13997000455856323, 0.053496330976486206, -0.002757329260930419]","[0.046824049204587936, -0.1537877470254898, 40.567047119140625, 0.03053799457848072, -0.10422883182764053, 0.011925880797207355]"
2026-02-26T14:50:19.551,335,"[-0.3603736460208893, -1.2055814266204834, -45.607608795166016, -0.13994050025939941, 0.05351123958826065, -0.002744369674474001]","[0.05226888880133629, -0.15120744705200195, 40.57163619995117, 0.030512934550642967, -0.10424599796533585, 0.011933441273868084]"
2026-02-26T14:50:19.585,336,"[-0.36176979541778564, -1.2070953845977783, -45.60415267944336, -0.13991324603557587, 0.05352310091257095, -0.0027374443598091602]","[0.05019574612379074, -0.15194444358348846, 40.575740814208984, 0.03049229457974434, -0.10426471382379532, 0.011942742392420769]"
2026-02-26T14:50:19.621,337,"[-0.36283066868782043, -1.2086657285690308, -45.60100173950195, -0.13989593088626862, 0.053529053926467896, -0.002736704656854272]","[0.05209455266594887, -0.14927424490451813, 40.57823944091797, 0.030474098399281502, -0.10427597910165787, 0.011962486431002617]"
2026-02-26T14:50:19.656,338,"[-0.3638121485710144, -1.2108601331710815, -45.59700012207031, -0.13987202942371368, 0.053538206964731216, -0.0027495985850691795]","[0.05162946134805679, -0.14623138308525085, 40.5826301574707, 0.03044264204800129, -0.10429647564888, 0.011998542584478855]"
2026-02-26T14:50:19.691,339,"[-0.36406028270721436, -1.2125598192214966, -45.59446716308594, -0.13985466957092285, 0.05354185774922371, -0.0027632189448922873]","[0.05201907083392143, -0.1424415409564972, 40.58463668823242, 0.03042934648692608, -0.10430791229009628, 0.01202719658613205]"
2026-02-26T14:50:19.727,340,"[-0.36395731568336487, -1.2145328521728516, -45.592185974121094, -0.13984110951423645, 0.05354506894946098, -0.0027816949877887964]","[0.049812547862529755, -0.1396535485982895, 40.58697509765625, 0.03041277453303337, -0.1043212041258812, 0.012063275091350079]"
2026-02-26T14:50:19.762,341,"[-0.3635118901729584, -1.2166588306427002, -45.59053039550781, -0.1398339867591858, 0.053542546927928925, -0.0028020371682941914]","[0.04589628055691719, -0.13799822330474854, 40.58883285522461, 0.030393294990062714, -0.10432944446802139, 0.012096834369003773]"
2026-02-26T14:50:19.797,342,"[-0.3629440367221832, -1.2186596393585205, -45.588714599609375, -0.13982437551021576, 0.053540442138910294, -0.002817056141793728]","[0.04105210676789284, -0.13633084297180176, 40.59055709838867, 0.030378326773643494, -0.10434151440858841, 0.012127693742513657]"
2026-02-26T14:50:19.833,343,"[-0.36233827471733093, -1.2204169034957886, -45.58772659301758, -0.13981963694095612, 0.053538061678409576, -0.002840579953044653]","[0.041827671229839325, -0.13039489090442657, 40.59162521362305, 0.030369747430086136, -0.10434725135564804, 0.012182685546576977]"
2026-02-26T14:50:19.868,344,"[-0.361814945936203, -1.2224462032318115, -45.58598709106445, -0.1398092359304428, 0.05353793501853943, -0.002864329144358635]","[0.03887713700532913, -0.12728071212768555, 40.59342575073242, 0.03035309538245201, -0.10435885190963745, 0.012227947823703289]"
2026-02-26T14:50:19.904,345,"[-0.36117827892303467, -1.2240608930587769, -45.58489227294922, -0.1398080289363861, 0.053533874452114105, -0.002882885280996561]","[0.03989963233470917, -0.12119027227163315, 40.59395217895508, 0.03034164011478424, -0.10436318069696426, 0.012277691625058651]"
2026-02-26T14:50:19.940,346,"[-0.3599630296230316, -1.2256786823272705, -45.58489227294922, -0.13980834186077118, 0.053527772426605225, -0.0028957438189536333]","[0.032794199883937836, -0.1215849369764328, 40.59408187866211, 0.030338073149323463, -0.10436774790287018, 0.012314071878790855]"
2026-02-26T14:50:19.976,347,"[-0.35896262526512146, -1.2272731065750122, -45.584537506103516, -0.1398131251335144, 0.05351974070072174, -0.0029110261239111423]","[0.031432993710041046, -0.11739501357078552, 40.59390640258789, 0.030328260734677315, -0.10436979681253433, 0.01236560195684433]"
2026-02-26T14:50:20.011,348,"[-0.3584458827972412, -1.2286136150360107, -45.5838623046875, -0.1398116797208786, 0.05351976305246353, -0.002924820873886347]","[0.03280605748295784, -0.11212962865829468, 40.59443283081055, 0.030323272570967674, -0.10437148809432983, 0.012405641376972198]"
2026-02-26T14:50:20.047,349,"[-0.3575633764266968, -1.2299939393997192, -45.583858489990234, -0.13981351256370544, 0.05351513996720314, -0.002930543851107359]","[0.02334219589829445, -0.11568896472454071, 40.59452819824219, 0.030318813398480415, -0.10437695682048798, 0.01243662741035223]"
2026-02-26T14:50:20.083,350,"[-0.3566979765892029, -1.2312802076339722, -45.58370590209961, -0.13981518149375916, 0.05351072549819946, -0.0029367441311478615]","[0.02219291217625141, -0.11354713886976242, 40.59451675415039, 0.030313104391098022, -0.10437780618667603, 0.01246266346424818]"
2026-02-26T14:50:20.118,351,"[-0.3556373715400696, -1.2321020364761353, -45.58479309082031, -0.13981962203979492, 0.053506240248680115, -0.002940842881798744]","[0.01834753341972828, -0.11295732110738754, 40.593788146972656, 0.0303166713565588, -0.10437797755002975, 0.012500287964940071]"
2026-02-26T14:50:20.153,352,"[-0.35500678420066833, -1.2332428693771362, -45.58469009399414, -0.1398230791091919, 0.053502608090639114, -0.0029482077807188034]","[0.016377773135900497, -0.11212658882141113, 40.59352111816406, 0.03031344898045063, -0.1043766513466835, 0.012516938149929047]"
2026-02-26T14:50:20.188,353,"[-0.35468408465385437, -1.2340835332870483, -45.584259033203125, -0.13981874287128448, 0.053502243012189865, -0.0029506515711545944]","[0.01535626407712698, -0.1105056181550026, 40.59382247924805, 0.030307969078421593, -0.10438104718923569, 0.012553789652884007]"
2026-02-26T14:50:20.224,354,"[-0.3538908362388611, -1.2348110675811768, -45.58494567871094, -0.13982613384723663, 0.05349748209118843, -0.002948462963104248]","[0.013352682814002037, -0.10967937856912613, 40.593353271484375, 0.030309036374092102, -0.10438072681427002, 0.012573032639920712]"
2026-02-26T14:50:20.259,355,"[-0.3531354069709778, -1.2354133129119873, -45.58574676513672, -0.13983364403247833, 0.053491175174713135, -0.002949231769889593]","[0.008956635370850563, -0.11203712970018387, 40.59249496459961, 0.03030906431376934, -0.10437758266925812, 0.01258155144751072]"
2026-02-26T14:50:20.294,356,"[-0.352688193321228, -1.2358633279800415, -45.58626937866211, -0.13983331620693207, 0.053490739315748215, -0.002947311382740736]","[0.007080513518303633, -0.11248675733804703, 40.59202575683594, 0.030310072004795074, -0.10437712073326111, 0.012591480277478695]"
2026-02-26T14:50:20.329,357,"[-0.35245901346206665, -1.236215591430664, -45.586585998535156, -0.13983747363090515, 0.05349047854542732, -0.0029540513642132282]","[0.01059566531330347, -0.10831395536661148, 40.59164047241211, 0.030311770737171173, -0.1043742373585701, 0.012620672583580017]"
2026-02-26T14:50:20.365,358,"[-0.3520273268222809, -1.2364072799682617, -45.587493896484375, -0.13984599709510803, 0.05348889157176018, -0.002955657197162509]","[0.010771237313747406, -0.10814829170703888, 40.59064483642578, 0.030318567529320717, -0.10436847060918808, 0.012620627880096436]"
2026-02-26T14:50:20.401,359,"[-0.3514743447303772, -1.23662531375885, -45.588035583496094, -0.13984455168247223, 0.05348656699061394, -0.002947818022221327]","[0.005327512510120869, -0.11165540665388107, 40.59034729003906, 0.030320681631565094, -0.10437031090259552, 0.012621873058378696]"
2026-02-26T14:50:20.438,360,"[-0.351421594619751, -1.2368580102920532, -45.58808517456055, -0.13984879851341248, 0.053484998643398285, -0.002947698114439845]","[0.007353123743087053, -0.11041048914194107, 40.590206146240234, 0.030315175652503967, -0.10436948388814926, 0.012620832771062851]"
2026-02-26T14:50:20.472,361,"[-0.35079658031463623, -1.2367419004440308, -45.58938980102539, -0.13985712826251984, 0.053481653332710266, -0.0029475262854248285]","[0.005288360640406609, -0.1118227019906044, 40.58888626098633, 0.03032555989921093, -0.10436264425516129, 0.012625002302229404]"
2026-02-26T14:50:20.508,362,"[-0.3506834805011749, -1.2365422248840332, -45.589935302734375, -0.13985830545425415, 0.05348075553774834, -0.002946364227682352]","[0.006755390670150518, -0.11081445962190628, 40.58820343017578, 0.030331294983625412, -0.10436008870601654, 0.012632448226213455]"
2026-02-26T14:50:20.544,363,"[-0.35080623626708984, -1.2366242408752441, -45.589813232421875, -0.1398603767156601, 0.05348116159439087, -0.002943631960079074]","[0.005806889850646257, -0.11250876635313034, 40.58836364746094, 0.030327660962939262, -0.10436057299375534, 0.01261233352124691]"
2026-02-26T14:50:20.578,364,"[-0.3507668077945709, -1.2362117767333984, -45.59053039550781, -0.13986366987228394, 0.05348026007413864, -0.0029440722428262234]","[0.010455694980919361, -0.10933512449264526, 40.58739471435547, 0.03033449314534664, -0.10435603559017181, 0.012614949606359005]"
2026-02-26T14:50:20.614,365,"[-0.35050517320632935, -1.2362056970596313, -45.590965270996094, -0.13986743986606598, 0.053478095680475235, -0.0029382144566625357]","[0.002266011666506529, -0.11623769998550415, 40.587459564208984, 0.030335377901792526, -0.1043555811047554, 0.012603572569787502]"
2026-02-26T14:50:20.650,366,"[-0.3502464294433594, -1.2358832359313965, -45.59191131591797, -0.13987506926059723, 0.053476013243198395, -0.0029379648622125387]","[0.006165594793856144, -0.11389590054750443, 40.58646774291992, 0.030339783057570457, -0.10435173660516739, 0.012588714249432087]"
2026-02-26T14:50:20.687,367,"[-0.35024338960647583, -1.2355153560638428, -45.59231185913086, -0.13987617194652557, 0.05347762629389763, -0.0029375068843364716]","[0.006566550582647324, -0.11422184854745865, 40.58584213256836, 0.030346833169460297, -0.10434745252132416, 0.012588189914822578]"
2026-02-26T14:50:20.721,368,"[-0.3502441942691803, -1.2353997230529785, -45.59263229370117, -0.1398801952600479, 0.05347631126642227, -0.0029373671859502792]","[0.008328576572239399, -0.11331598460674286, 40.58586502075195, 0.030346283689141273, -0.10434676706790924, 0.012576811946928501]"
2026-02-26T14:50:20.756,369,"[-0.35056766867637634, -1.2351239919662476, -45.59230041503906, -0.13987398147583008, 0.053480666130781174, -0.0029390573035925627]","[0.008961470797657967, -0.1134677305817604, 40.58619689941406, 0.030346712097525597, -0.10434843599796295, 0.012582442723214626]"
2026-02-26T14:50:20.791,370,"[-0.3506980240345001, -1.2349400520324707, -45.592220306396484, -0.13987451791763306, 0.053480114787817, -0.0029399986378848553]","[0.009599952958524227, -0.11406050622463226, 40.586021423339844, 0.030346225947141647, -0.10434925556182861, 0.01256314292550087]"
2026-02-26T14:50:20.829,371,"[-0.35072454810142517, -1.234553575515747, -45.59271240234375, -0.13987639546394348, 0.053480684757232666, -0.0029377364553511143]","[0.010159717872738838, -0.11395759880542755, 40.58572769165039, 0.030351703986525536, -0.1043461337685585, 0.012561186216771603]"
2026-02-26T14:50:20.866,372,"[-0.3505975604057312, -1.234442949295044, -45.59318161010742, -0.13988281786441803, 0.05347694456577301, -0.0029354672878980637]","[0.007542804349213839, -0.11714338511228561, 40.58522415161133, 0.03035125322639942, -0.10434361547231674, 0.012537823989987373]"
2026-02-26T14:50:20.901,373,"[-0.3507070243358612, -1.2341045141220093, -45.5933952331543, -0.1398806869983673, 0.0534781850874424, -0.002934281714260578]","[0.009879857301712036, -0.11545314639806747, 40.58525848388672, 0.030353473499417305, -0.10434416681528091, 0.01253847498446703]"
2026-02-26T14:50:20.936,374,"[-0.35074058175086975, -1.2338603734970093, -45.59357452392578, -0.13988253474235535, 0.053477395325899124, -0.0029317678418010473]","[0.008055558428168297, -0.11826901882886887, 40.58475112915039, 0.03035835549235344, -0.10434067249298096, 0.012521661818027496]"
2026-02-26T14:50:20.973,375,"[-0.3508490025997162, -1.2336941957473755, -45.593929290771484, -0.13988447189331055, 0.05347827076911926, -0.002932779025286436]","[0.008788198232650757, -0.11821811646223068, 40.58495330810547, 0.030358562245965004, -0.10434082895517349, 0.012517622672021389]"
2026-02-26T14:50:21.009,376,"[-0.35122233629226685, -1.2334905862808228, -45.593231201171875, -0.13988004624843597, 0.05347948893904686, -0.0029341490007936954]","[0.012420549057424068, -0.11593486368656158, 40.58496856689453, 0.03035627491772175, -0.10434196144342422, 0.012512976303696632]"
2026-02-26T14:50:21.045,377,"[-0.3513193130493164, -1.2334232330322266, -45.593223571777344, -0.13988147675991058, 0.05348066985607147, -0.0029331378173083067]","[0.01350626815110445, -0.11492800712585449, 40.58530807495117, 0.03035772033035755, -0.1043412834405899, 0.012511740438640118]"
2026-02-26T14:50:21.081,378,"[-0.35119906067848206, -1.233137845993042, -45.59404373168945, -0.13988566398620605, 0.053478166460990906, -0.002932826755568385]","[0.01238157507032156, -0.11605548113584518, 40.58454895019531, 0.030361736193299294, -0.10433860868215561, 0.012512085027992725]"
2026-02-26T14:50:21.118,379,"[-0.3516453802585602, -1.233227252960205, -45.59296417236328, -0.13987809419631958, 0.053482647985219955, -0.002932933159172535]","[0.012483176775276661, -0.11703509092330933, 40.585487365722656, 0.030356450006365776, -0.10434158891439438, 0.012502044439315796]"
